2026,Barion Brown,LSU,WR,WR,4698597.0,71.0,177.0,31.5,9.0,4.4,1.62,,32.0,118,,,,75.375,8399cdc9-5e0e-4558-a767-110cc8e18bd1
2026,Bauer Sharp,LSU,TE,TE,4890373.0,76.625,249.0,31.75,9.75,4.63,1.68,,35.0,120.0,7.05,4.33,20.0,77.0,a9ef894d-38a9-4c2a-be1d-b7284bf4cef0
2026,Bayo Kaninke,Utah Tech,OL,G,,76.625,323.0,34.75,10.75,5.29,1.94,2.94,28.0,110.0,7.76,4.88,22.0,,
2026,Bayo Kannike,San Diego State,OL,G,4694633.0,76.625,322.0,35.25,10.875,5.27,1.87,3.05,29.0,111.0,7.8,4.81,21.0,,
2026,Beau Stephens,Iowa,OL,G,4592823.0,77.5,315.0,31.125,9.25,5.35,1.82,3.06,28.0,102.0,7.6,4.85,,77.25,3f86bc2b-fd38-4a9c-9ad1-398a7708d813
2026,Behren Morton,Texas Tech,QB,QB,4431465.0,74.125,221.0,30.625,9.5,,,,,,,,,75.875,060000fc-70fb-4d95-bd14-338cebf88667
2026,Billy Schrauth,Notre Dame,OL,G,4685549.0,76.75,310.0,32.875,10.25,,,,,,,,,80.875,94474bc5-345e-4cbc-96ce-fd1ce2ad6f00
2026,Bishop Fitzgerald,USC,DB,SAF,5151810.0,71.0,201.0,31.25,9.5,4.55,1.58,,33.0,,,,12.0,74.125,e4c23d57-5fab-4a60-9aa2-22da7041fd26
2026,Bishop Fitzgerald,USC,DB,SS,5151810.0,70.875,201.0,31.25,9.5,4.55,1.58,2.83,33.0,,6.99,4.23,12.0,73.5,
2026,Blake Miller,Clemson,OL,OT,5081450.0,78.75,317.0,34.25,9.75,5.04,1.75,,32.0,113.0,7.75,4.65,,83.875,cc3bc2a3-508b-47ad-8f81-42ff1a24332b
2026,Bobby Jamison-Travis,Auburn,DL,DT,5159928.0,75.375,328.0,34.25,9.625,,,,,,,,,,41f89ceb-fe89-4ff4-81f8-5134133cccc1
2026,Brady Olsen,Central Connecticut State,QB,QB,,75.375,207.0,31.5,9.625,4.8,1.62,2.75,27.5,109.0,7.06,4.37,,,
2026,Brandon Cisse,South Carolina,DB,CB,5076652.0,71.75,189.0,30.75,8.5,4.4,1.53,,41.0,131.0,,4.33,15.0,75.875,e5f34d26-c83b-4f32-9580-cf36a581a426
2026,Brandon Cleveland,N.C. State,DL,DT,4685305.0,75.0,307.0,32.375,9.25,5.12,1.78,2.94,26.5,,,4.91,,,0a41eb5a-e93d-4d1f-8615-f88daaf69957
2026,Bradley Weaver,Rutgers,DL,EDGE,4709790.0,75.25,267.0,32.25,9.625,4.82,1.78,2.81,30.0,116.0,7.24,4.25,31.0,,
2026,Braylon Braxton,Southern Mississippi,QB,QB,4600403.0,74.125,220.0,32.5,10.0,4.75,1.71,2.76,,,7.23,4.58,,,
2026,Brenen Thompson,Mississippi State,WR,WR,4685553.0,69.375,164.0,29.375,9.0,4.26,1.54,,,,,,,71.375,e1f9e653-e1b3-4886-80c9-03c873be0784
2026,Brett Karhu,New Mexico,DL,EDGE,5220449.0,72.875,229.0,30.75,9.375,4.79,1.64,2.76,34.0,117.0,7.51,4.58,26.0,,
2026,Brett Thorson,Georgia,SPEC,P,4799994.0,73.25,237.0,30.375,9.25,,,,,,,,,,94832134-d876-47b6-bcad-2f199ea0a940
2026,Brian Parker II,Duke,OL,C,4689117.0,77.25,309.0,32.875,10.0,5.14,1.78,2.96,,109.0,7.66,4.8,29.0,79.0,b36e0836-38f2-4cf9-bfe0-f9a9e9724795
2026,Bryan Thomas Jr.,South Carolina,DL,EDGE,4836472.0,73.875,240.0,31.375,9.25,4.81,1.60,2.81,32.5,116.0,7.15,4.46,22.0,,
2026,Bryce Boettcher,Oregon,LB,LB,5088571.0,73.25,233.0,30.75,9.0,,,,,,,,,75.125,7d45f3cc-7af0-4295-9719-8bc38535a865
2026,Bryce Lance,North Dakota State,WR,WR,4879276.0,75.375,204.0,32.125,9.25,4.34,1.49,,41.5,133.0,7.0,4.15,,79.5,80193600-a580-4d67-9a30-2eebec2ec10c
2026,Bryson Eason,Tennessee,DL,DT,4692563.0,74.125,323.0,33.125,10.0,5.09,1.8,,30.5,112.0,,5.0,,,bf646753-ed47-4cd3-8a6e-0eda5ba91d6a
2026,Bud Clark,TCU,DB,SAF,4430262.0,72.875,188.0,31.5,9.0,4.41,1.56,,38.0,127.0,,,,76.5,0f64a27f-0169-4417-9fea-ab7a8e0c1867
2026,CJ Allen,Georgia,LB,LB,4870598.0,72.75,230.0,31.5,10.125,,,,,,,,,75.5,2acd20a2-3e12-4c34-ae57-b7011fb5e10c
2026,CJ Daniels,Miami,WR,WR,4605951.0,74.25,202.0,31.75,9.25,4.58,1.61,,34.5,123,7.03,4.27,,,e02d32a3-eb50-4440-a4e7-9d7ba2d0f694
2026,CJ Donaldson,Ohio State,RB,RB,5081999.0,73.625,230.0,31.75,9.5,,,,,,,,,79.25,1ce3d2ff-ff6f-4fbf-964d-d4a2348b159a
2026,Cade Klubnik,Clemson,QB,QB,4685413.0,74.25,207.0,31.125,9.25,4.65,1.58,,33.5,,,,,77.25,8057d5ed-4641-4d17-8aa0-857ab26a0195
2026,Cade Denhoff,Clemson,DL,EDGE,4567943.0,76.125,261.0,32.75,9.875,4.68,1.65,2.70,27.5,115.0,7.49,4.54,21.0,,
2026,Caden Curry,Ohio State,DL,EDGE,4685324.0,74.75,257.0,30.125,9.375,,,,,,,,,76.0,728dd46e-8040-4f1a-88b2-9e511d7ea9e3
2026,Caleb Banks,Florida,DL,DT,4602019.0,78.25,327.0,35.0,10.875,5.04,1.76,,32.0,114.0,,,,85.75,16af396a-d0ef-4c28-8b75-c6e380392b53
2026,Caleb Douglas,Texas Tech,WR,WR,4869645.0,75.5,206.0,32.5,10.125,4.39,1.55,,31.5,126.0,,,,,31b56715-7c58-441b-a7f9-a2bb20aeb92a
2026,Caleb Downs,Ohio State,DB,SAF,4870706.0,71.625,206.0,30.25,9.5,,,,,,,,,73.25,095ce0fa-e258-4b09-abda-e3ed5521d153
2026,Caleb Lomu,Utah,OL,OT,4921438.0,78.25,313.0,33.375,9.5,4.99,1.74,,32.5,113.0,,,,82.75,7de04d8d-389b-4f20-a01c-0337ce0eb53f
2026,Caleb Tiernan,Northwestern,OL,OT,4592836.0,79.625,323.0,32.25,9.0,,,,35.5,111.0,,,,79.5,2d591ba1-ae64-459a-b443-78609241160c
2026,Cameron Ball,Arkansas,DL,DT,4691878.0,75.625,310.0,33.0,9.5,5.13,1.79,,32.0,109.0,8.02,4.76,,,30b3387a-5006-4456-9118-64f72c66de12
2026,Cameron Robertson,SMU,DL,EDGE,4900789.0,75.5,253.0,32.375,9.5,4.84,1.69,2.76,,112.0,7.33,4.40,14.0,,
2026,Cannon Butler,Iowa State,DL,EDGE,4696459.0,77.625,259.0,32.25,9.25,4.93,1.71,2.81,36.0,123.0,7.84,4.71,27.0,,
2026,Carnell Tate,Ohio State,WR,WR,4871023.0,74.25,192.0,31.75,10.25,4.53,1.61,,,,,,,78.0,ca4de2b6-af6c-47ff-bab0-b99d33dab5bb
2026,Carson Beck,Miami,QB,QB,4430841.0,76.75,233.0,30.625,10.0,,,,,,,,,75.0,8b08be5c-46a5-48a9-a515-ce3b602816c2
2026,Carson Bruno,TCU,OL,G,4683278.0,75.5,302.0,32.125,9.625,5.07,1.83,2.97,29.0,103.0,7.71,4.75,25.0,,
2026,Carver Willis,Washington,OL,OT,4565779.0,77.0,303.0,32.5,9.5,5.11,1.84,,26.5,108.0,,,,,d2501b60-0c62-4f66-a6cb-aedc8123aa05
2026,Cashius Howell,Texas A&M,DL,EDGE,4710752.0,74.5,253.0,30.25,9.25,4.59,1.58,,32.5,115.0,,,22.0,74.25,1a9fc313-117c-42de-9ec4-10443e0110da
2026,Caullin Lacy,Louisville,WR,WR,4430185.0,69.125,183.0,29.375,9.875,4.55,1.59,,33.5,116.0,,,,,3825ef7b-a07e-4c4c-a000-7c4340ed183c
2026,Cazeem Moore,Virginia,DL,EDGE,5086542.0,75.5,254.0,34.0,9.0,4.94,1.69,2.73,32.0,116.0,,,21.0,,
2026,Chad Lindberg,North Carolina,OL,C,4429078.0,78.625,320.0,34.0,9.75,,,,29.0,101.0,7.91,4.90,,,
2026,Chandler Rivers,Duke,DB,CB,4702918.0,69.5,185.0,29.375,9.5,4.4,1.55,,39.0,130.0,,,,73.0,940d1d32-d117-43ac-aeca-0adc1d8b2095
2026,Charles Demmings,Stephen F. Austin State,DB,CB,5091793.0,73.125,193.0,32.0,10.125,4.41,1.55,,42.0,132.0,,,,77.75,170a14bb-c87e-4876-8ac8-1ca0ab827a8a
2026,Chase Bisontis,Texas A&M,OL,G,4870596.0,77.25,315.0,31.75,9.75,5.02,1.76,,32.0,105.0,7.53,4.78,,78.875,55f3e0b8-d277-45a2-9102-eca941c2ee50
2026,Chase Roberts,BYU,WR,WR,4714388.0,75.25,209.0,31.5,9.75,4.64,1.6,,37.0,126.0,6.9,4.28,,,7dd33483-8d29-41bf-b659-4e3beb685b45
2026,Chibuike Madu,Nigeria,DL,EDGE,,74.0,300.0,34.0,9.625,4.81,1.63,2.80,30.5,119.0,7.75,4.81,30.0,,
2026,Chief Borders,UNLV,DL,EDGE,4600388.0,75.375,243.0,32.0,9.75,4.75,1.68,2.74,32.5,112.0,7.20,4.53,23.0,,
2026,Chris Adams,Memphis,OL,OT,4698083.0,77.125,311.0,33.625,10.375,,,,,,,,,,53481cbe-6284-41dd-a201-a804354c867e
2026,Chris Amos,Kean,DB,SS,,72.875,201.0,31.75,9.375,4.56,1.59,2.61,37.5,127.0,7.4,4.27,17.0,,
2026,Chris Bell,Louisville,WR,WR,4869961.0,73.875,222.0,31.75,10.0,,,,,,,,,76.75,5b1f09cc-a4b2-4bb9-b116-c2234abb9763
2026,Chris Brazzell II,Tennessee,WR,WR,5091739.0,76.0,198.0,32.375,9.0,4.37,1.52,,,,,,,80.125,6a16fe62-4789-4b67-beab-2cc9b5d3c6a8
2026,Chris Hilton Jr.,LSU,WR,WR,4431334.0,72.0,188.0,32.0,9.25,4.41,1.57,,34.5,122.0,7.25,4.41,,79.625,eec6df8c-2130-4f39-96fb-ae40946535c8
2026,Chris Johnson,San Diego State,DB,CB,4869579.0,72.375,193.0,30.625,9.875,4.4,1.54,,38.0,126.0,,,17.0,76.375,5ddd05b5-aca6-4c20-b717-397d31572f1d
2026,Chris McClellan,Missouri,DL,DT,4820574.0,75.75,313.0,34.0,11.0,5.05,1.8,,29.5,108.0,,,25.0,83.25,bac9d2ec-7ff3-4642-9770-fe5d97c1f217
2026,Christen Miller,Georgia,DL,DT,4685479.0,75.75,321.0,33.0,10.0,,,,,,,,,80.125,5dd6ac8e-d64a-4b89-b7ce-d4b47d074881
2026,Colbie Young,Georgia,WR,WR,5092508.0,76.75,218.0,31.875,9.5,4.49,1.59,,,,,,,,d9eb6957-bd40-41d7-b50a-8344a1dc3005
2026,Cole Payton,North Dakota State,QB,QB,4879250.0,74.625,232.0,31.625,10.25,4.56,1.57,,40.0,130.0,7.12,4.36,,78.75,4c58e6ba-7e1b-4194-b4c3-acf4bc0a0032
2026,Collin Wright,Stanford,DB,CB,4833376.0,72.25,188.0,30.75,8.75,,,,39.0,,,,,,ea93c139-d46f-40c2-9011-bdd12d7349a5
2026,Colton Hood,Tennessee,DB,CB,4921249.0,71.625,193.0,31.375,9.0,4.44,1.58,,40.5,125.0,,,,74.875,a0ffe693-9f4b-4458-8c2e-797c6ff199fc
2026,Connor Lew,Auburn,OL,C,4870866.0,75.5,310.0,32.375,9.0,,,,,,,,,78.875,7087fa41-b95c-4954-b9b6-e45cbabe81fc
2026,Cyrus McGarrell,Northern Illinois,DB,SS,4710853.0,73.25,198.0,31.0,9.5,4.71,1.65,2.71,37.5,126.0,6.89,4.27,14.0,,
2026,D'Angelo Ponds,Indiana,DB,CB,5118340.0,68.625,182.0,29.375,9.625,,,,43.5,,,,,72.25,61640e77-9d4c-48a4-afc1-7b74c3352753
2026,DJ Campbell,Texas,OL,G,5081977.0,75.0,313.0,34.25,10.25,5.01,1.76,2.93,26.5,104.0,,4.78,,82.125,0b97467d-fa24-4119-b7c2-e65917af7308
2026,DJ Rogers,TCU,TE,TE,4710711.0,75.875,258.0,33.625,9.5,,,,,,,,,82.25,06308953-72d2-4ce4-b6de-fbb187b7dd04
2026,DJ Wingfield,USC,OL,G,5082352.0,75.625,311.0,33.625,9.625,5.16,1.85,3.06,23.0,100.0,7.78,4.83,21.0,,
